modelo,estrato,pmid,gold,resposta,pubs_gold,pubs_chutado,razao,chute_no_abstract
gemma4_31b,Q1_Super_Populares,17634443,histone deacetylase 1,SETDB1,1343,201,0.1496649292628444,False
gemma4_31b,Q1_Super_Populares,37353616,HSP90,CRM-1,1418,643,0.4534555712270804,True
gemma4_31b,Q1_Super_Populares,22921829,YAP,P300,1524,1409,0.9245406824146981,False
gemma4_31b,Q1_Super_Populares,25222025,Interleukin-1beta,MTHFR,3216,3864,1.2014925373134329,False
gemma4_31b,Q1_Super_Populares,20453884,Hdm2,MKRN1,2218,58,0.026149684400360685,False
gemma4_31b,Q1_Super_Populares,19875168,matrix metalloproteinases (MMPs) 2 and 9,MMP9,1978,3162,1.5985844287158746,True
gemma4_31b,Q1_Super_Populares,38064387,NF-kappaB,TNF-alpha,3397,6448,1.8981454224315573,False
gemma4_31b,Q1_Super_Populares,35931765,ACE2,CNTN1,1724,97,0.05626450116009281,False
gemma4_31b,Q1_Super_Populares,32581210,LMNA,Ttn,1094,474,0.43327239488117003,False
gemma4_31b,Q1_Super_Populares,25937083,ERK1/2,ERK,1498,2345,1.5654205607476634,True
gemma4_31b,Q1_Super_Populares,31679234,ABCB1,GSTP1,2567,1727,0.6727697701597195,False
gemma4_31b,Q1_Super_Populares,22138668,TGF-beta1,MUC1,5008,959,0.19149361022364217,False
gemma4_31b,Q1_Super_Populares,26242266,c-Met,E2F3,1421,225,0.15833919774806474,False
gemma4_31b,Q1_Super_Populares,22532139,Bcl-2,Fas,2227,1262,0.5666816344858554,False
gemma4_31b,Q2_Medios,22665368,MTRR,MTHFR,391,3864,9.882352941176471,False
gemma4_31b,Q2_Medios,31897529,BMP2,RUNX2,738,641,0.8685636856368564,False
gemma4_31b,Q2_Medios,20031582,HMGCR,LDLR,250,897,3.588,False
gemma4_31b,Q2_Medios,37578983,HUWE1,NEDD4,421,462,1.0973871733966747,False
gemma4_31b,Q2_Medios,36978108,Act1,NFKBIZ,102,66,0.6470588235294118,False
gemma4_31b,Q2_Medios,31210283,KCNQ1OT1,LINC00662,164,28,0.17073170731707318,False
gemma4_31b,Q2_Medios,28035363,IGFBP7,CASP12,195,49,0.2512820512820513,False
gemma4_31b,Q2_Medios,20495894,CEBPA,KIT,553,1173,2.121157323688969,False
gemma4_31b,Q2_Medios,24940653,CD63,CD151,252,185,0.7341269841269841,False
gemma4_31b,Q2_Medios,26884837,MiR-15b,miR-122,128,434,3.390625,False
gemma4_31b,Q2_Medios,20412587,CXCR5,CXCR4,139,2180,15.683453237410072,False
gemma4_31b,Q2_Medios,11867533,IGF2R,APC,342,1025,2.997076023391813,False
gemma4_31b,Q2_Medios,18547691,IL-4Ralpha,IL-13,480,740,1.5416666666666667,False
gemma4_31b,Q2_Medios,36129598,ANRIL,MALAT1,325,682,2.0984615384615384,False
gemma4_31b,Q2_Medios,34564711,E2F1,SNAI1,970,676,0.6969072164948453,False
gemma4_31b,Q2_Medios,37415738,KMT2C,KMT2D,177,285,1.6101694915254237,False
gemma4_31b,Q2_Medios,24219598,Cytokeratin-19,CA125,363,382,1.0523415977961432,False
gemma4_31b,Q2_Medios,35802146,NEDD4L,CHIP,395,686,1.7367088607594936,False
gemma4_31b,Q2_Medios,16843266,JAK3,FLT3,276,835,3.0253623188405796,False
gemma4_31b,Q2_Medios,19265433,manganese superoxide dismutase,SOD1,986,1331,1.3498985801217038,False
gemma4_31b,Q2_Medios,29288523,C-C motif ligand 5,CXCL12,821,1471,1.7917174177831912,False
gemma4_31b,Q2_Medios,29891694,gamma-glutamyl transferase 1,GCLC,267,150,0.5617977528089888,False
gemma4_31b,Q2_Medios,30409294,TLR3,STING,749,525,0.7009345794392523,False
gemma4_31b,Q2_Medios,20061558,DJ-1,MDM2,576,2218,3.8506944444444446,False
gemma4_31b,Q2_Medios,26718209,CCT8,JNK,362,1060,2.9281767955801103,True
gemma4_31b,Q2_Medios,37564210,vimentin,TJP1,970,441,0.45463917525773195,False
gemma4_31b,Q2_Medios,34842180,CHFR,UBE3A,118,427,3.6186440677966103,False
gemma4_31b,Q2_Medios,35220397,Atg13,ATG5,122,276,2.262295081967213,False
gemma4_31b,Q2_Medios,30431128,cIAP2,MDM2,310,2218,7.15483870967742,False
gemma4_31b,Q2_Medios,31770286,Drp1,SIRT1,467,1828,3.9143468950749463,False
gemma4_31b,Q2_Medios,23261530,toll-like receptor 5,NLRC4,259,92,0.3552123552123552,False
gemma4_31b,Q2_Medios,24517461,TSHR,TLR8,392,257,0.6556122448979592,False
gemma4_31b,Q2_Medios,12740341,S100A12,S100A8,151,534,3.5364238410596025,False
gemma4_31b,Q2_Medios,30805710,CD133,CD44,631,1496,2.370839936608558,False
gemma4_31b,Q2_Medios,18978792,PRKCQ,PTPN22,244,590,2.418032786885246,False
gemma4_31b,Q2_Medios,37960731,Splicing factor proline- and glutamine-rich,IGF2BP2,468,440,0.9401709401709402,False
gemma4_31b,Q2_Medios,37717099,USP10,FBXO11,280,122,0.4357142857142857,False
gemma4_31b,Q2_Medios,11035031,GSTO1-1,GSTP1,168,1727,10.279761904761905,False
gemma4_31b,Q2_Medios,33896830,uPA,KLK7,594,117,0.19696969696969696,False
gemma4_31b,Q2_Medios,21823217,MYL2,MYH7,110,350,3.1818181818181817,False
gemma4_31b,Q2_Medios,10713183,p21-activated kinase 1,PAK2,575,280,0.48695652173913045,False
gemma4_31b,Q2_Medios,32202508,ITGA2,SIRT1,473,1828,3.8646934460887947,False
gemma4_31b,Q2_Medios,30177839,GADD45alpha,p53,212,11629,54.85377358490566,True
gemma4_31b,Q2_Medios,32470140,Rheb,TSC2,200,543,2.715,False
gemma4_31b,Q2_Medios,9520398,RbAp48,SMRT,454,375,0.8259911894273128,False
gemma4_31b,Q2_Medios,24162852,LIMP-2,SCARB1,148,404,2.72972972972973,False
gemma4_31b,Q2_Medios,24911372,miR-185,miR-122,146,434,2.9726027397260273,False
gemma4_31b,Q2_Medios,25628040,neural cell adhesion molecule-1,JAM-A,409,182,0.4449877750611247,False
gemma4_31b,Q2_Medios,31412244,TOM40,VAPB,235,273,1.1617021276595745,False
gemma4_31b,Q2_Medios,30531326,Sox10,EMA,233,169,0.7253218884120172,False
gemma4_31b,Q2_Medios,11978801,CD40 ligand,CD40,547,627,1.146252285191956,True
gemma4_31b,Q2_Medios,24717336,Interleukin-6 receptor,AGTR1,518,996,1.9227799227799227,False
gemma4_31b,Q2_Medios,20098747,NEMO,TNFAIP3,563,541,0.9609236234458259,False
gemma4_31b,Q2_Medios,40209957,GLUT2,SLC2A9,119,172,1.4453781512605042,False
gemma4_31b,Q2_Medios,30459150,KDM4B,KDM4C,111,92,0.8288288288288288,False
gemma4_31b,Q2_Medios,33789112,DDX56,DDX17,135,419,3.1037037037037036,False
gemma4_31b,Q2_Medios,32533751,FLT3,NPM1,835,1194,1.429940119760479,False
gemma4_31b,Q2_Medios,23221578,IRS1,ADIPONECTIN,659,2464,3.738998482549317,False
gemma4_31b,Q2_Medios,32464244,IL12B,NOD2,601,1001,1.6655574043261232,False
gemma4_31b,Q2_Medios,15108285,TRIM37,SIM1,112,48,0.42857142857142855,False
gemma4_31b,Q2_Medios,35379950,CoREST,REST,188,276,1.4680851063829787,True
gemma4_31b,Q2_Medios,22976623,PAX9,IRF6,123,202,1.6422764227642277,False
gemma4_31b,Q2_Medios,23344954,Ku80,Ku70,720,754,1.0472222222222223,False
gemma4_31b,Q2_Medios,25562151,miR-34a,miR-21,766,1580,2.06266318537859,False
gemma4_31b,Q2_Medios,32692720,Mst1,TXNIP,106,297,2.80188679245283,False
gemma4_31b,Q2_Medios,33351100,PLK4,PLK1,166,935,5.632530120481928,False
gemma4_31b,Q2_Medios,26507355,EFTUD2,KDM2B,324,130,0.4012345679012346,False
gemma4_31b,Q2_Medios,26432333,miR-222,miR-21,286,1580,5.524475524475524,False
gemma4_31b,Q2_Medios,7884872,CD46,SLAM,255,107,0.4196078431372549,False
gemma4_31b,Q2_Medios,28465494,IRF-2,IRF1,110,398,3.618181818181818,False
gemma4_31b,Q2_Medios,23660400,COCH,SLC12A6,100,71,0.71,False
gemma4_31b,Q2_Medios,24304270,TPH2,SLC6A4,295,2401,8.138983050847457,False
gemma4_31b,Q2_Medios,18294255,NPPA,ADAM33,315,161,0.5111111111111111,False
gemma4_31b,Q2_Medios,16628003,AIF,PARP-1,470,45,0.09574468085106383,True
gemma4_31b,Q2_Medios,15121856,SPOP,ZNF385,218,30,0.13761467889908258,False
gemma4_31b,Q2_Medios,26146606,ERAP1,TAP1,267,53,0.19850187265917604,False
gemma4_31b,Q2_Medios,20717968,profilin-1,TRIOBP,368,98,0.266304347826087,True
gemma4_31b,Q2_Medios,34073604,SIRT6,AMPK,368,256,0.6956521739130435,False
gemma4_31b,Q2_Medios,34868829,ANRIL,LINC00662,325,28,0.08615384615384615,False
gemma4_31b,Q2_Medios,26125726,Fyn,Bcl-2,678,2227,3.284660766961652,True
gemma4_31b,Q2_Medios,27348078,glycyl-tRNA synthetase,SARS2,198,84,0.42424242424242425,False
gemma4_31b,Q2_Medios,18937499,IFN-alpha2,IFN-alpha,186,377,2.0268817204301075,False
gemma4_31b,Q2_Medios,29801457,M-CSF,SPI1,285,282,0.9894736842105263,False
gemma4_31b,Q2_Medios,17335815,CUB domain containing protein 1,CEACAM5,119,299,2.5126050420168067,False
gemma4_31b,Q3_Baixa_Popularidade,11078725,prenylcysteine lyase,NPC2,58,116,2.0,False
gemma4_31b,Q3_Baixa_Popularidade,28077445,IFIX,ZBP1,19,74,3.8947368421052633,False
gemma4_31b,Q3_Baixa_Popularidade,23325605,FAM20c,ENPP1,63,281,4.4603174603174605,False
gemma4_31b,Q3_Baixa_Popularidade,21321083,SUV420H2,SUV39H1,36,185,5.138888888888889,False
gemma4_31b,Q3_Baixa_Popularidade,18588884,Arl2,Arl3,98,77,0.7857142857142857,True
gemma4_31b,Q3_Baixa_Popularidade,15750039,DNAI1,DNAH11,40,56,1.4,False
gemma4_31b,Q3_Baixa_Popularidade,12759139,Leukotactin-1,CCL5,65,821,12.63076923076923,False
gemma4_31b,Q3_Baixa_Popularidade,17581768,PHKA2,PYGL,80,125,1.5625,False
gemma4_31b,Q3_Baixa_Popularidade,29534718,SPSB1,SPRY2,54,213,3.9444444444444446,False
gemma4_31b,Q3_Baixa_Popularidade,25755145,USP26,CYP11B1,51,129,2.5294117647058822,False
gemma4_31b,Q3_Baixa_Popularidade,33791682,TMEM218,CEP290,15,173,11.533333333333333,False
gemma4_31b,Q3_Baixa_Popularidade,17588684,HOXC9,E2F1,51,970,19.019607843137255,False
gemma4_31b,Q3_Baixa_Popularidade,23387408,Rab24,Rab11a,33,311,9.424242424242424,False
gemma4_31b,Q3_Baixa_Popularidade,35021853,mdig,ACE2,96,1724,17.958333333333332,True
gemma4_31b,Q3_Baixa_Popularidade,23349863,AROS,SIRT2,62,314,5.064516129032258,False
gemma4_31b,Q3_Baixa_Popularidade,19998449,BAMBI,LTBP2,64,99,1.546875,False
gemma4_31b,Q3_Baixa_Popularidade,22920728,Rab31,Rab27a,68,193,2.838235294117647,False
gemma4_31b,Q3_Baixa_Popularidade,16969476,TKTL1,TKT,70,225,3.2142857142857144,False
gemma4_31b,Q3_Baixa_Popularidade,24608966,VTI1A,SNAI1,66,676,10.242424242424242,False
gemma4_31b,Q3_Baixa_Popularidade,16784888,TM7SF2,SC4MOL,29,43,1.4827586206896552,False
gemma4_31b,Q3_Baixa_Popularidade,26888427,Ndufc2,Ndufs1,53,176,3.3207547169811322,False
gemma4_31b,Q3_Baixa_Popularidade,24378532,PLEKHG2,Tiam1,35,196,5.6,False
gemma4_31b,Q3_Baixa_Popularidade,30323624,UROC28,SNAI1,12,676,56.333333333333336,False
gemma4_31b,Q3_Baixa_Popularidade,11118034,PSGR,GPR15,31,49,1.5806451612903225,False
gemma4_31b,Q3_Baixa_Popularidade,30787304,PHLDA3,DAXX,29,385,13.275862068965518,False
gemma4_31b,Q3_Baixa_Popularidade,23995790,CKIP-1,Sost,65,331,5.092307692307692,False
gemma4_31b,Q3_Baixa_Popularidade,38309700,ZNF335,FURIN,32,345,10.78125,False
gemma4_31b,Q3_Baixa_Popularidade,27079220,TRPV3,TRPV1,83,481,5.795180722891566,False
gemma4_31b,Q3_Baixa_Popularidade,20817722,NPAS2,Clock,86,315,3.6627906976744184,True
gemma4_31b,Q3_Baixa_Popularidade,36399257,LINC01089,LINC00662,13,28,2.1538461538461537,False
gemma4_31b,Q3_Baixa_Popularidade,38834852,DTX3L,DXO,70,32,0.45714285714285713,False
gemma4_31b,Q3_Baixa_Popularidade,29240020,FGF18,DYX1C1,59,58,0.9830508474576272,False
gemma4_31b,Q3_Baixa_Popularidade,23788032,CPEB1,EIF4E,65,515,7.923076923076923,False
gemma4_31b,Q3_Baixa_Popularidade,15848047,PDCD2,PSMB1,51,254,4.980392156862745,False
gemma4_31b,Q3_Baixa_Popularidade,34048708,LSECtin,CD9,32,284,8.875,False
gemma4_31b,Q3_Baixa_Popularidade,22455811,POU3F4,OTOF,53,80,1.509433962264151,False
gemma4_31b,Q3_Baixa_Popularidade,21732829,RSPO2,LRP1,66,540,8.181818181818182,False
gemma4_31b,Q3_Baixa_Popularidade,32139259,TMPO-AS1,MALAT1,20,682,34.1,False
gemma4_31b,Q3_Baixa_Popularidade,31386624,AGAP2,ARHGAP2,66,63,0.9545454545454546,False
gemma4_31b,Q3_Baixa_Popularidade,26987071,TULP1,RPGR,49,184,3.7551020408163267,False
gemma4_31b,Q3_Baixa_Popularidade,20463552,STXBP5,SULT1A1,59,255,4.322033898305085,False
gemma4_31b,Q3_Baixa_Popularidade,18195106,syntaxin 10,GCC185,53,80,1.509433962264151,True
gemma4_31b,Q3_Baixa_Popularidade,24222123,acyl-CoA synthetase long-chain family member 5,CDH1,70,280,4.0,False
gemma4_31b,Q3_Baixa_Popularidade,21926972,ODZ4,CACNA1C,31,398,12.838709677419354,True
gemma4_31b,Q3_Baixa_Popularidade,10455022,Rab6C,Rab6a,29,183,6.310344827586207,False
gemma4_31b,Q3_Baixa_Popularidade,34086889,GPR34,P2Y5,31,54,1.7419354838709677,False
gemma4_31b,Q3_Baixa_Popularidade,22426282,Pbx3,PBX1,86,194,2.255813953488372,True
gemma4_31b,Q3_Baixa_Popularidade,15034568,CDC91L1,PIGW,64,19,0.296875,False
gemma4_31b,Q3_Baixa_Popularidade,38649821,SOX2OT,LINC00662,63,28,0.4444444444444444,False
gemma4_31b,Q3_Baixa_Popularidade,15906478,ATP5G1,ATP6V1G1,46,93,2.0217391304347827,False
gemma4_31b,Q3_Baixa_Popularidade,32426838,LINC00657,LINC00662,97,28,0.28865979381443296,False
gemma4_31b,Q3_Baixa_Popularidade,15595951,RBMY,T-STAR,50,93,1.86,True
gemma4_31b,Q3_Baixa_Popularidade,28370702,SMYD2,SETD2,93,215,2.3118279569892475,False
gemma4_31b,Q3_Baixa_Popularidade,16849634,GPD1,TRIM64,45,4,0.08888888888888889,False
gemma4_31b,Q3_Baixa_Popularidade,21521691,NEU4,NEU1,32,162,5.0625,False
gemma4_31b,Q3_Baixa_Popularidade,22108903,TNFRSF17,NOD2,81,1001,12.358024691358025,False
gemma4_31b,Q3_Baixa_Popularidade,18343808,cellular retinol binding protein 1,CRABP1,89,53,0.5955056179775281,False
gemma4_31b,Q3_Baixa_Popularidade,32179649,ZNT6,ZNT8,65,247,3.8,False
gemma4_31b,Q3_Baixa_Popularidade,8798479,glia maturation factor,MAPKAPK2,40,195,4.875,False
gemma4_31b,Q3_Baixa_Popularidade,28790179,CCDC103,DNAH11,24,56,2.3333333333333335,False
gemma4_31b,Q3_Baixa_Popularidade,19005416,properdin,CFB,92,233,2.532608695652174,False
gemma4_31b,Q3_Baixa_Popularidade,37814093,MEG8,NEAT1,22,473,21.5,False
gemma4_31b,Q3_Baixa_Popularidade,7916003,CD79 alpha,CGM2,90,37,0.4111111111111111,False
gemma4_31b,Q3_Baixa_Popularidade,32655569,Helios,Il10,83,3484,41.975903614457835,False
gemma4_31b,Q3_Baixa_Popularidade,23953852,SGOL1,GABRA2,91,123,1.3516483516483517,False
gemma4_31b,Q3_Baixa_Popularidade,35145093,KRT82,KRTAP1-1,23,9,0.391304347826087,False
gemma4_31b,Q3_Baixa_Popularidade,20139089,ClC-3,CLIC4,95,126,1.3263157894736841,False
gemma4_31b,Q3_Baixa_Popularidade,20952760,EphB6,EphA2,86,456,5.3023255813953485,False
gemma4_31b,Q3_Baixa_Popularidade,20693981,TIMP-4,CD147,74,780,10.54054054054054,False
gemma4_31b,Q3_Baixa_Popularidade,40982696,MIB2,FBXO2,66,72,1.0909090909090908,False
gemma4_31b,Q3_Baixa_Popularidade,17264173,CRYM,Crb1,49,117,2.3877551020408165,False
gemma4_31b,Q3_Baixa_Popularidade,12089149,CT2,SLC22A5,30,200,6.666666666666667,False
gemma4_31b,Q3_Baixa_Popularidade,30583076,Med19,SND1,79,313,3.962025316455696,False
gemma4_31b,Q3_Baixa_Popularidade,33466733,MBNL2,IGF2BP2,48,440,9.166666666666666,False
gemma4_31b,Q3_Baixa_Popularidade,23217148,Rab27B,Sar1b,85,79,0.9294117647058824,False
gemma4_31b,Q3_Baixa_Popularidade,26563945,CRAM-A,ACKR3,31,285,9.193548387096774,False
gemma4_31b,Q3_Baixa_Popularidade,31732561,AREL1,RNF111,27,81,3.0,False
gemma4_31b,Q3_Baixa_Popularidade,29278703,Lhx2,TLX1,38,50,1.3157894736842106,False
gemma4_31b,Q3_Baixa_Popularidade,35840934,LZTR1,SMARCA4,75,771,10.28,False
gemma4_31b,Q3_Baixa_Popularidade,26123324,MIR137HG,MIR137,14,252,18.0,False
gemma4_31b,Q3_Baixa_Popularidade,35022017,TSPAN12,NRG1,61,571,9.360655737704919,False
gemma4_31b,Q3_Baixa_Popularidade,27630294,PRKX,WNT10A,30,82,2.7333333333333334,False
gemma4_31b,Q3_Baixa_Popularidade,30189201,SETD6,SETD8,30,127,4.233333333333333,False
gemma4_31b,Q3_Baixa_Popularidade,34312940,ADAMTS9-AS2,ADAMTS9-AS1,31,13,0.41935483870967744,False
gemma4_31b,Q3_Baixa_Popularidade,26917260,GHRH,JAM-A,82,182,2.2195121951219514,False
gemma4_31b,Q3_Baixa_Popularidade,30515917,NLRP6,NOD2,54,1001,18.537037037037038,False
gemma4_31b,Q3_Baixa_Popularidade,10570955,chondromodulin-I,CMP,28,38,1.3571428571428572,False
gemma4_31b,Q3_Baixa_Popularidade,24547928,TULP1,CRX,49,94,1.9183673469387754,False
gemma4_31b,Q3_Baixa_Popularidade,30684280,LINC00520,LINC00662,17,28,1.6470588235294117,False
gemma4_31b,Q3_Baixa_Popularidade,33203694,SKAP2,SULT1A1,56,255,4.553571428571429,False
gemma4_31b,Q3_Baixa_Popularidade,31959200,LINC01234,LINC00152,23,100,4.3478260869565215,False
gemma4_31b,Q3_Baixa_Popularidade,28390114,Transmembrane 9 Superfamily 3,SIRT1,89,1828,20.53932584269663,False
gemma4_31b,Q3_Baixa_Popularidade,28981099,SNHG20,LINC00662,29,28,0.9655172413793104,False
gemma4_31b,Q3_Baixa_Popularidade,28013291,SLC44A4,SLC44A1,35,58,1.6571428571428573,False
gemma4_31b,Q3_Baixa_Popularidade,26010150,UGT1A4,UGT1A6,94,133,1.4148936170212767,False
gemma4_31b,Q3_Baixa_Popularidade,16936762,SLITRK1,HTR2A,45,737,16.377777777777776,False
gemma4_31b,Q3_Baixa_Popularidade,34338998,ARHGAP6,PTEN,25,2820,112.8,False
gemma4_31b,Q3_Baixa_Popularidade,34624206,ZNF558,ZNF202,16,33,2.0625,False
gemma4_31b,Q3_Baixa_Popularidade,19461657,C18orf1,PTPRT,31,51,1.6451612903225807,False
gemma4_31b,Q3_Baixa_Popularidade,26993346,FAM46A,KIBRA,46,153,3.3260869565217392,False
gemma4_31b,Q3_Baixa_Popularidade,18986759,TRAK1,KIFAP3,66,69,1.0454545454545454,False
gemma4_31b,Q3_Baixa_Popularidade,40127622,DTX3,RNF146,33,57,1.7272727272727273,False
gemma4_31b,Q3_Baixa_Popularidade,34857952,DUSP4,DUSP5,93,60,0.6451612903225806,False
gemma4_31b,Q3_Baixa_Popularidade,23192843,p42.3,CKS1B,41,125,3.048780487804878,False
gemma4_31b,Q3_Baixa_Popularidade,30053862,TP53RK,OSGEP,59,69,1.1694915254237288,True
gemma4_31b,Q3_Baixa_Popularidade,21577013,GUCY2C,SSTR2,64,206,3.21875,False
gemma4_31b,Q3_Baixa_Popularidade,33116033,miR-520b,miR-145,31,664,21.419354838709676,False
gemma4_31b,Q3_Baixa_Popularidade,27782152,HULC,NEAT1,96,473,4.927083333333333,False
gemma4_31b,Q3_Baixa_Popularidade,26036949,DNAH14,CUX1,29,199,6.862068965517241,False
gemma4_31b,Q3_Baixa_Popularidade,7913891,HOXB3,HOXA3,47,45,0.9574468085106383,False
gemma4_31b,Q3_Baixa_Popularidade,30912129,SOX21-AS1,LINC00662,21,28,1.3333333333333333,False
gemma4_31b,Q3_Baixa_Popularidade,35139106,NKX3-2,SOX9,25,569,22.76,False
gemma4_31b,Q3_Baixa_Popularidade,19523119,Abl-interactor-2,SHANK2,83,82,0.9879518072289156,False
gemma4_31b,Q3_Baixa_Popularidade,32911886,galectin-10,S100A8,46,534,11.608695652173912,False
gemma4_31b,Q3_Baixa_Popularidade,38201288,Synaptopodin-2,ZASP,48,49,1.0208333333333333,False
gemma4_31b,Q3_Baixa_Popularidade,25970784,PTPRG,Sirt1,90,1828,20.31111111111111,False
gemma4_31b,Q3_Baixa_Popularidade,14676191,Mo25,STRAD,75,54,0.72,False
gemma4_31b,Q3_Baixa_Popularidade,10611343,p75,Siglec-8,56,39,0.6964285714285714,False
gemma4_31b,Q4_Cauda_Longa,32459848,BRCAT54,LINC00662,8,28,3.5,False
gemma4_31b,Q4_Cauda_Longa,21668797,ANKFN1,CHRNA5,9,269,29.88888888888889,False
gemma4_31b,Q4_Cauda_Longa,36002354,MIR3117,MIR155,8,920,115.0,False
gemma4_31b,Q4_Cauda_Longa,37612290,C12ORF40,TEX12,8,17,2.125,False
gemma4_31b,Q4_Cauda_Longa,15485837,TRAP2,RIP1,5,136,27.2,False
gemma4_31b,Q4_Cauda_Longa,8617492,IDDM11,IDDM1,2,1556,778.0,False
gemma4_31b,Q4_Cauda_Longa,32461121,LINC00998,LINC00662,8,28,3.5,False
gemma4_31b,Q4_Cauda_Longa,36933158,miR4458HG,LINC00662,3,28,9.333333333333334,False
gemma4_31b,Q4_Cauda_Longa,9284941,AACP,NAT3,5,33,6.6,False
gemma4_31b,Q4_Cauda_Longa,29864963,miR-610,PTEN,9,2820,313.3333333333333,False
gemma4_31b,Q4_Cauda_Longa,29424901,TUC338,LINC00657,9,97,10.777777777777779,False
gemma4_31b,Q4_Cauda_Longa,36715854,CEBPA-AS1,LINC00518,9,14,1.5555555555555556,False
gemma4_31b,Q4_Cauda_Longa,36952069,TGFBR3L,CGA,6,186,31.0,False
gemma4_31b,Q4_Cauda_Longa,24606728,RNU6B,SNORD44,7,4,0.5714285714285714,False
gemma4_31b,Q4_Cauda_Longa,31679434,UBE2QL1,UBC13,9,385,42.77777777777778,False
gemma4_31b,Q4_Cauda_Longa,18505454,USH1H,USH1G,2,44,22.0,False
gemma4_31b,Q4_Cauda_Longa,36252997,LINC00624,LINC00662,6,28,4.666666666666667,False
gemma4_31b,Q4_Cauda_Longa,1882841,CRIPTO,CR-1,7,120,17.142857142857142,True
gemma4_31b,Q4_Cauda_Longa,29207070,DIO3OS,LINC00662,5,28,5.6,False
gemma4_31b,Q4_Cauda_Longa,29202958,ZNF676,HLA-DQA1,6,838,139.66666666666666,False
gemma4_31b,Q4_Cauda_Longa,37654102,MT-TW,MT-TL1,9,86,9.555555555555555,False
gemma4_31b,Q4_Cauda_Longa,8920921,U14,U3,2,15,7.5,False
gemma4_31b,Q4_Cauda_Longa,35715331,LINC01559,LINC00662,8,28,3.5,False
gemma4_31b,Q4_Cauda_Longa,12634859,DFNA47,DFNA11,1,163,163.0,False
gemma4_31b,Q4_Cauda_Longa,41315668,C5orf66-AS1,LINC00662,6,28,4.666666666666667,False
gemma4_31b,Q4_Cauda_Longa,28771797,hsa-miR-600,hsa-miR-143,9,393,43.666666666666664,False
gemma4_31b,Q4_Cauda_Longa,16982625,Tctex2beta,DLC1,8,187,23.375,False
gemma4_31b,Q4_Cauda_Longa,39014929,USP30-AS1,LINC00518,7,14,2.0,False
gemma4_31b,Q4_Cauda_Longa,31332380,LOC642361,NOTCH2NLC,4,28,7.0,True
gemma4_31b,Q4_Cauda_Longa,39278369,FAM230B,SNHG12,9,67,7.444444444444445,False
gemma4_31b,Q4_Cauda_Longa,36583781,HAR1B,NEAT1,4,473,118.25,False
gemma4_31b,Q4_Cauda_Longa,11313754,DFNA18,DFNA12,2,50,25.0,False
gemma4_31b,Q4_Cauda_Longa,28957321,ZNF404,TBC1D3,9,26,2.888888888888889,False
gemma4_31b,Q4_Cauda_Longa,34830378,LINC01010,LINC00662,5,28,5.6,False
gemma4_31b,Q4_Cauda_Longa,30905893,LINC00202,LINC00662,3,28,9.333333333333334,False
gemma4_31b,Q4_Cauda_Longa,8934543,GML,GPNMB,9,142,15.777777777777779,False
gemma4_31b,Q4_Cauda_Longa,8559254,U25-,SNO,6,61,10.166666666666666,False
gemma4_31b,Q4_Cauda_Longa,24840790,c11orf45,C1orf107,9,61,6.777777777777778,False
gemma4_31b,Q4_Cauda_Longa,31800155,SH2D6,CAPG,6,96,16.0,True
gemma4_31b,Q4_Cauda_Longa,25317109,APeg3,Mest,4,89,22.25,False
gemma4_31b,Q4_Cauda_Longa,21980299,LOC154449,C6orf191,4,4,1.0,False
gemma4_31b,Q4_Cauda_Longa,10644448,PI8L1,PI11,3,100,33.333333333333336,False
gemma4_31b,Q4_Cauda_Longa,26308446,C22orf42,CASK,8,199,24.875,False
gemma4_31b,Q4_Cauda_Longa,28134766,IQCJ,C1orf112,9,31,3.4444444444444446,False
gemma4_31b,Q4_Cauda_Longa,21103834,PRO2268,NLRP1,2,201,100.5,False
gemma4_31b,Q4_Cauda_Longa,35156520,LINC00525,H19,9,570,63.333333333333336,False
gemma4_31b,Q4_Cauda_Longa,37620336,LINC00880,LINC00662,3,28,9.333333333333334,False
gemma4_31b,Q4_Cauda_Longa,30399588,LINC01510,LINC00662,8,28,3.5,False
gemma4_31b,Q4_Cauda_Longa,10100857,MYCL2,MYCL1,8,52,6.5,True
gemma4_31b,Q4_Cauda_Longa,35100495,SNORA71A,SNORD3A,6,15,2.5,False
gemma4_31b,Q4_Cauda_Longa,34927228,miR-3648,miR-21,9,1580,175.55555555555554,False
gemma4_31b,Q4_Cauda_Longa,22394158,DRGX,GNB3,6,429,71.5,False
gemma4_31b,Q4_Cauda_Longa,35759180,LINC01013,LINC00926,7,7,1.0,False
gemma4_31b,Q4_Cauda_Longa,38697447,FIBIN,SULF1,7,129,18.428571428571427,False
gemma4_31b,Q4_Cauda_Longa,26468016,TGFBR3L,ALK,6,837,139.5,False
gemma4_31b,Q4_Cauda_Longa,30266405,OLFML1,OLFM4,8,101,12.625,False
gemma4_31b,Q4_Cauda_Longa,27391432,Yiya,MALAT1,3,682,227.33333333333334,False
gemma4_31b,Q4_Cauda_Longa,21044875,SLC15A5,SLC10A6,7,15,2.142857142857143,True
gemma4_31b,Q4_Cauda_Longa,27874091,HMGA1P7,HMGA1P1,5,3,0.6,False
gemma4_31b,Q4_Cauda_Longa,27362534,miR-4639-,miR-145,4,664,166.0,False
gemma4_31b,Q4_Cauda_Longa,24882193,PER4,APOB,2,955,477.5,True
gemma4_31b,Q4_Cauda_Longa,10698202,HE2,RNase10,8,9,1.125,False
