estrato,pmid,geneid,hgnc_symbol,status,forma_casada,trecho_evidencia
Q4_Cauda_Longa,35064892,100506599,PPP1R26-AS1,descarte_b_no_abstract,PPP1R26-AS1,Clinical Potential of lncRNA PPP1R26-AS1 in Breast Cancer and Its Contribution t
Q4_Cauda_Longa,8838795,391013,PLA2G2C; UBXN10-AS1,sobreviveu,,
Q4_Cauda_Longa,20942798,109286556,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33578848,122867,COX4I1P1; COX4L1; COX4P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21280222,100131294,,descarte_nao_verificavel,,
Q4_Cauda_Longa,36338996,128193290,AC093001.1; TM4SF18-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22267201,102723403,,descarte_nao_verificavel,,
Q4_Cauda_Longa,1937579,3128,HLA-DRB6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,39433793,101929549,GALNT8-DT; GAU1,descarte_b_no_abstract,GAU1,Peptidylprolyl isomerase A guides SENP5/GAU1 DNA-lncRNA triplex generation for drivi
Q4_Cauda_Longa,8661144,729944,ZNF75C; ZNF75CP,sobreviveu,,
Q4_Cauda_Longa,24488769,101929329,LAMP5-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23166209,101928596,,descarte_nao_verificavel,,
Q4_Cauda_Longa,17416744,100302114,MIR513C; MIRN513C; hsa-mir-513c,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19204726,728450,C20orf61; LINC00687; dJ1012F16.1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31983094,101927034,ROR1-AS1,descarte_b_no_abstract,ROR1-AS1,Long noncoding RNA ROR1-AS1 enhances lung adenocarcinoma metastasis
Q4_Cauda_Longa,8586424,27002,LIS2P; PAFAH1B1P2; PAFAH1P2,sobreviveu,,
Q4_Cauda_Longa,7642109,140623,FAU1P; FAUP1,sobreviveu,,
Q4_Cauda_Longa,18093280,57824,HB-1; HB-1Y; HMHB1,sobreviveu,,
Q4_Cauda_Longa,6775818,28947,IGKJ4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36242728,728190,FAM22A-AS1; NUTM2A-AS1,descarte_b_no_abstract,NUTM2A-AS1,LncRNA NUTM2A-AS1 aggravates the progression of hepatocel
Q4_Cauda_Longa,36577835,101928820,LINC02535,descarte_b_no_abstract,LINC02535,LncRNA LINC02535 Induces Colorectal Adenocarcinoma Progr
Q4_Cauda_Longa,19486942,646300,COL6A4; COL6A4P2,descarte_b_no_abstract,COL6A4,some 3p24.3 is the 5' part of the split COL6A4 gene.   In a recent study the DVWA gene
Q4_Cauda_Longa,34914965,401472,GASAL1; GASL1,descarte_b_no_abstract,GASAL1,LncRNA GASAL1 promotes hepatocellular carcinoma progr
Q4_Cauda_Longa,17943142,317782,,descarte_nao_verificavel,,
Q4_Cauda_Longa,28334377,345193,CSNB1F; FIGLER4; FLJ44691; LRIT3,sobreviveu,,
Q4_Cauda_Longa,33818282,100616494,MIR1269B; hsa-mir-1269b,sobreviveu,,
Q4_Cauda_Longa,29855537,112840934,NGF-AS1; RP4-663N10.1,descarte_b_no_abstract,RP4-663N10.1," = 1.1 x 10-19) and was associated with RP4-663N10.1 expression, a putative lncRNA enhancer "
Q4_Cauda_Longa,41184298,136288,C7orf57; FCAP33,descarte_a_fora_abstract,,
Q4_Cauda_Longa,10631146,27038,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35748872,90113,DKFZp761K032; LOC90113; VWA5B2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25144775,7693,ZNF134; pHZ-15,sobreviveu,,
Q4_Cauda_Longa,28422318,342908,ZNF404,sobreviveu,,
Q4_Cauda_Longa,12690205,285941,C7orf71; LINC02860,descarte_a_fora_abstract,,
Q4_Cauda_Longa,10444326,11147,ANKRD13C-DT; HHLA3,sobreviveu,,
Q4_Cauda_Longa,34500373,102465525,MIR6870; hsa-mir-6870,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9724777,203569,CT16.4; GAGEC2; MGC62094; PAGE-2; PAGE2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36217030,113230,MISP3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36806387,100996570,NFIA-AS2,sobreviveu,,
Q4_Cauda_Longa,20944657,90768,TENM3-AS1; TENM3-AS2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,6672765,3844,KRAS1P; KRASP1,sobreviveu,,
Q4_Cauda_Longa,29757368,283875,G029442; GREP1; LINC00514,sobreviveu,,
Q4_Cauda_Longa,12133958,28392,IGHV4-59,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34445801,100113381,SNORD19B,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9122200,127898564,,descarte_nao_verificavel,,
Q4_Cauda_Longa,36267809,102465487,MIR6812; hsa-mir-6812,sobreviveu,,
Q4_Cauda_Longa,37694278,102465486,MIR6811; hsa-mir-6811,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37248547,220906,WAC-AS1,sobreviveu,,
Q4_Cauda_Longa,20889312,100528017,SAA2-SAA4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32811869,645212,EIF3J-AS1; EIF3J-DT,sobreviveu,,
Q4_Cauda_Longa,20691427,80831,APOL5; APOLV,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26740941,107275223,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20532037,100500801,MIR3659; hsa-mir-3659,descarte_a_fora_abstract,,
Q4_Cauda_Longa,15175115,5003,BWR1B; BWSCR1B; ORCTL2S; SLC22A18-AS1; SLC22A18AS; SLC22A1LS; SLC67A1-AS; p27-BWR1B,sobreviveu,,
Q4_Cauda_Longa,1988024,7451,F8VWFL; F8VWFP; VWFP; VWFP1,descarte_b_no_abstract,von Willebrand factor pseudogene,omosome 22q11-13. The structures of the von Willebrand factor pseudogene and corresponding segment of the gene w
Q4_Cauda_Longa,28701355,100616438,MIR4632; hsa-mir-4632,sobreviveu,,
Q4_Cauda_Longa,12957386,117307478,,descarte_nao_verificavel,,
Q4_Cauda_Longa,38136338,100131138,LINC01405; MASCC1; RP1-46F2.2; VHRT,descarte_b_no_abstract,MASCC1,A Novel LncRNA MASCC1 Regulates the Progression and Metastasi
Q4_Cauda_Longa,32279128,100422840,MIR4317; hsa-mir-4317,sobreviveu,,
Q4_Cauda_Longa,31298313,100132159,CALML3-AS1,descarte_b_no_abstract,CALML3-AS1,Upregulation of lncRNA CALML3-AS1 promotes cell proliferation and metasta
Q4_Cauda_Longa,20357257,390667,C16orf38; PTX4,sobreviveu,,
Q4_Cauda_Longa,28087599,100188953,LINC00092; NCRNA00092; bA346B7.1,sobreviveu,,
Q4_Cauda_Longa,34508303,283050,ZMIZ1-AS1,descarte_b_no_abstract,ZMIZ1-AS1,Long non-coding RNA ZMIZ1-AS1 promotes osteosarcoma progression by st
Q4_Cauda_Longa,28184924,100126321,MIR922; MIRN922; hsa-mir-922,sobreviveu,,
Q4_Cauda_Longa,18604220,101054525,AT1; AT2; AT3; PGR-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1386335,897,CCND3P; CCND3P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16303764,497231,,sobreviveu,,
Q4_Cauda_Longa,24886442,103344928,KIAA1614-AS1; RP11-46A10.4,sobreviveu,,
Q4_Cauda_Longa,30448060,727701,AP001505.9; C21orf135; LINC00165; NCRNA00165; NLC1-B,sobreviveu,,
Q4_Cauda_Longa,3031613,440926,H3F3AP4; H3P6; p13,descarte_a_fora_abstract,,
Q4_Cauda_Longa,7633418,7885,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31601776,619351,C8orf75; LINC00589; TSLNC8,descarte_b_no_abstract,TSLNC8,sive Role of lncRNA on Chromosome 8p12 (TSLNC8) Inhibits Tumor Metastasis and Promotes
Q4_Cauda_Longa,10417283,120766137,HRURF; U2HR,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1424230,1913,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33299853,100422986,MIR3125; hsa-mir-3125,sobreviveu,,
Q4_Cauda_Longa,33509158,128266844,AL929472.2; INPP5B-AS1,descarte_b_no_abstract,AL929472.2,"lncRNAs such as AC007032.1, AC037198.2, AL929472.2, and SLED1 were highly co-expressed wit"
Q4_Cauda_Longa,16216074,2761,GM2AP; GM2AP1,descarte_b_no_abstract,GM2AP,lase activity.   GM2-activator protein (GM2AP) is a lysosomal lipid transfer protein 
Q4_Cauda_Longa,20975707,100130009,HMGA1-p; HMGA1P8,sobreviveu,,
Q4_Cauda_Longa,32066912,100616409,MIR4711; hsa-mir-4711,descarte_a_fora_abstract,,
Q4_Cauda_Longa,40783783,111082994,CTD-2316B1; LINC02488; MYRACL; uc.163,descarte_b_no_abstract,MYRACL,The LncRNA MYRACL Regulates Human Oligodendrocyte Maturat
Q4_Cauda_Longa,15197164,101928611,LINC01413,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11369687,252842,,sobreviveu,,
Q4_Cauda_Longa,4033658,200575,CCL; CRYG5; CRYGEP; CRYGEP1; G2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22993228,101929352,LINC02664,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32537885,100616245,MIR4661; hsa-mir-4661,sobreviveu,,
Q4_Cauda_Longa,19658160,126123,C19orf41; IZUMO2; MGC33947; SCRL,sobreviveu,,
Q4_Cauda_Longa,20723759,100151642,ATG12P; ATG12P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,24337577,401036,ASB18,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21757650,221416,C6orf223; LINC03040; MGC45491,descarte_a_fora_abstract,,
Q4_Cauda_Longa,2451124,400578,KRT16P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1831224,938,CD24L4; CD24P4; lnc-HSFY2-10:1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38933868,137805487,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20802447,2112,,sobreviveu,,
Q4_Cauda_Longa,36602957,100188954,DNMBP-AS1; FLJ40792; NCRNA00093; bA287G8.2,sobreviveu,,
Q4_Cauda_Longa,24068947,100507472,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35996500,100505812,AC008392.1; CARD8-AS1; LOC100505812,descarte_b_no_abstract,CARD8-AS1,Identification of LncRNA CARD8-AS1 as a Potential Prognostic Biomarker Ass
Q4_Cauda_Longa,26694250,101929983,PRAMEF27,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30612741,116268454,,descarte_nao_verificavel,,
Q4_Cauda_Longa,26505675,414328,C9orf103; IDNK; bA522I20.2; hGntK,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34362795,100288077,WTAPP1,sobreviveu,,
Q4_Cauda_Longa,35905044,4523,MTHFD1P1; MTHFDL1; MTHFDP1,sobreviveu,,
Q4_Cauda_Longa,36335471,100506411,MAP3K9-DT; lincNMR,descarte_b_no_abstract,MAP3K9-DT,"etabolism regulator, also identified as MAP3K9-DT) was induced by TGF-beta in various cel"
Q4_Cauda_Longa,19525953,285830,HLA-F-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19359275,728410,DUX4L2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21252223,375757,C9orf119; SAE3; SWI5; bA395P17.9,sobreviveu,,
Q4_Cauda_Longa,33756228,338758,ATP2B1-AS1; LINC00936,sobreviveu,,
Q4_Cauda_Longa,10332034,440253,WHAMML2; WHAMMP2; WHDC1L2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31215650,115409987,AC073284.4; LINC02862,descarte_b_no_abstract,AC073284.4,Long noncoding RNA AC073284.4 suppresses epithelial-mesenchymal trans
Q4_Cauda_Longa,2115572,28829,IGLJ5,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37690472,132591089,ALDOC-AS1,descarte_b_no_abstract,lncRNA 585189,Inhibition of the lncRNA 585189 prevents podocyte injury and mitochondr
Q4_Cauda_Longa,20855956,153770,PLAC8L1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,281540,8105,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31736153,101927193,CHL1-AS1,sobreviveu,,
Q4_Cauda_Longa,24898979,100846993,MIR5009; hsa-mir-5009,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9758624,50966,,descarte_nao_verificavel,,
Q4_Cauda_Longa,29270239,147947,DKFZp686B2197; ZNF542; ZNF542P,sobreviveu,,
Q4_Cauda_Longa,6608795,281,AMY2P; AMYP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37258679,202500,D6S46; DRC5; FAP155; MGC33600; TCTE1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36527092,101927777,SATB1-AS1; uc.113; uc.114,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31137016,100616368,MIR4688; hsa-mir-4688,sobreviveu,,
Q4_Cauda_Longa,19752191,100310785,,sobreviveu,,
Q4_Cauda_Longa,32298923,390205,LRRC10B,sobreviveu,,
Q4_Cauda_Longa,34224057,149047,,sobreviveu,,
Q4_Cauda_Longa,3340558,790951,TRNAS4; TRS-AGA3-1; TRS4; tRNA-Ser-AGA-3-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23263164,107126360,AOH1; AOX3P,sobreviveu,,
Q4_Cauda_Longa,28767188,84931,FLJ14816; LINC01101,sobreviveu,,
Q4_Cauda_Longa,37597476,124906046,AC103563.8; MAL-AS1,descarte_b_no_abstract,AC103563.8,ate the role of the long non-coding RNA-AC103563.8 (lncRNA) in promoting oral squamous cel
Q4_Cauda_Longa,24709545,347487,CXorf66; RP11-35F15.2; SGPX,sobreviveu,,
Q4_Cauda_Longa,3856276,3129,HLA-DRB7,descarte_a_fora_abstract,,
Q4_Cauda_Longa,3840162,646362,FTH1P13; FTHL13; FTHP3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23650840,62,ACTBP2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,15474306,160824,SP3P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,29656893,112441434,AC008560.1; CTC-534A2.2; FLJ26957; RINN1; SHLD3,sobreviveu,,
Q4_Cauda_Longa,39080630,100616366,MIR4743; hsa-mir-4743,descarte_b_no_abstract,hsa-mir-4743," stage, overexpression of hsa-miR-4505, hsa-miR-4743-5p, hsa-miR-6846-5p, and down-regulatio"
Q4_Cauda_Longa,11220620,731716,PRKRAP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23966204,100533464,,descarte_nao_verificavel,,
Q4_Cauda_Longa,36457025,102723465,ELF3-AS1; ENST00000415582; SCAT7,descarte_b_no_abstract,ELF3-AS1,LncRNA ELF3-AS1 inhibits gastric cancer by forming a ne
Q4_Cauda_Longa,32125767,100616420,MIR4744; hsa-mir-4744,sobreviveu,,
Q4_Cauda_Longa,35711945,123706506,AC011511.5; ICAM4-AS1; ICR; LncRNA-ECM,descarte_b_no_abstract,AC011511.5,Identification of a lncRNA AC011511.5- Mediated Competitive Endogenous RNA Ne
Q4_Cauda_Longa,24393131,134466,ZNF300P1,sobreviveu,,
Q4_Cauda_Longa,33634971,100874268,E2F3-IT1; RBAT1,descarte_b_no_abstract,E2F3-IT1,etwork analysis identifies novel lncRNA E2F3-IT1 for rheumatoid arthritis.   
Q4_Cauda_Longa,16083424,100996435,CA15P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,28405738,100422851,MIR4316; hsa-mir-4316,sobreviveu,,
Q4_Cauda_Longa,15671291,619404,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32211330,117134601,IRF2-DT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21307942,100533182,1/2-SBSRNA4; SEC24B-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31363184,390748,PABPN1L; ePABP2,descarte_b_no_abstract,PABPN1L,"ng protein nuclear 1 like, cytoplasmic (PABPN1L) showed suggestive significance in the "
Q4_Cauda_Longa,24133439,100505761,C10orf95-AS1; RPARP-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9152839,109580097,,descarte_nao_verificavel,,
Q4_Cauda_Longa,11743521,1714,CATCH22; DGCR,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20194426,338391,H2BP2; HIST2H2BB,descarte_a_fora_abstract,,
Q4_Cauda_Longa,2682663,603,,descarte_nao_verificavel,,
Q4_Cauda_Longa,23677057,101927078,KCNN2-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20375350,100286963,DEFB109C,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25653177,642597,AKAIN1; C18orf42,sobreviveu,,
Q4_Cauda_Longa,29422543,120766137,HRURF; U2HR,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35267457,100996569,NAMA; STX17-AS1; STX17-DT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1327965,319098,COX7A2P1; COX7A3P; COX7AP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38587325,284751,LINC01270,sobreviveu,,
Q4_Cauda_Longa,32094911,129663029,,descarte_nao_verificavel,,
Q4_Cauda_Longa,10329000,64433,C7orf4; LINC00244; NCRNA00244,sobreviveu,,
Q4_Cauda_Longa,33150676,284757,C20orf197; LINC02910; MIR646HG,descarte_a_fora_abstract,,
Q4_Cauda_Longa,6186397,109616983,RNU3P2; SNORD3F; SNORD3P2; U3; U3.2,descarte_b_no_abstract,U3,Pseudogenes for human small nuclear RNA U3 appear to arise by integration of self-
Q4_Cauda_Longa,10048485,23366,KIAA0895; MATCAP2; TMCP2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9325057,5280,PIGCP1,sobreviveu,,
Q4_Cauda_Longa,21912690,340900,EBLN1,sobreviveu,,
Q4_Cauda_Longa,8185623,2942,GSTA6P; GSTAP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20512923,377047,PRSS45; PRSS45P; TESPL; TESSP5,descarte_b_no_abstract,TESPL,nteracting serine protease-like protein TESPL in mouse testis.   We identified a test
Q4_Cauda_Longa,20697350,326594,MORF4L1P2; MORF4LP2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38221658,100462981,MTRNR2L2,sobreviveu,,
Q4_Cauda_Longa,30244253,100616389,MIR4463; hsa-mir-4463,sobreviveu,,
Q4_Cauda_Longa,28695742,100529097,RPL36A-HNRNPH2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35137449,550112,LOC550112; UBA6-AS1; UBA6-DT,sobreviveu,,
Q4_Cauda_Longa,28388653,389432,SAMD5; dJ875H10.1,sobreviveu,,
Q4_Cauda_Longa,33391355,105369549,AP001007.1; PKNOX2-AS1,descarte_b_no_abstract,AP001007.1,"sens. Five immune gene-related lncRNAs (AP001007.1, LBX-AS1, MIR155HG, MAPT-AS1, and LINC0"
Q4_Cauda_Longa,30539011,100616170,MIR4739; hsa-mir-4739,sobreviveu,,
Q4_Cauda_Longa,22078386,100506897,DAPK1-IT1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11376937,170688,NUDT4P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26600424,25854,DKFZP564J102; FAM149A; MST119; MSTP119,sobreviveu,,
Q4_Cauda_Longa,24388749,104326055,APOA1-AS,descarte_b_no_abstract,APOA1-AS,"noncoding natural antisense transcript, APOA1-AS, which acts as a negative transcription"
Q4_Cauda_Longa,38781195,102466270,MIR6741; hsa-mir-6741,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12488959,442338,IRS3L; IRS3P,sobreviveu,,
Q4_Cauda_Longa,6261953,7212,TRM1; TRMI1; TRNAM2; TRNAMI1; TRX-CAT2-1; tRNA-iMet-CAT-2-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,41309966,401463,BHLHE22-AS1; uc.240,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20607803,111162620,,descarte_nao_verificavel,,
Q4_Cauda_Longa,25036637,100131997,FAM27E3; MGC42630,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17672825,81993,COX17P; COX17P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31492481,693211,MIR626; MIRN626; hsa-mir-626,sobreviveu,,
Q4_Cauda_Longa,24216476,100313772,MIR548M; MIRN548M; hsa-mir-548m,descarte_a_fora_abstract,,
Q4_Cauda_Longa,4215080,100290481,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32196587,400456,LETR1; LINC01197,sobreviveu,,
Q4_Cauda_Longa,32127022,100422864,MIR544B; hsa-mir-544b,descarte_a_fora_abstract,,
Q4_Cauda_Longa,8872162,28568,TCRBV17S1A1T; TCRBV19S1; TRBV19,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35011680,284546,C1orf185; FLJ27485,sobreviveu,,
Q4_Cauda_Longa,30874550,9597,DAMS; SMAD5-AS1; SMAD5OS,descarte_b_no_abstract,SMAD5-AS1,Lnc SMAD5-AS1 as ceRNA inhibit proliferation of diffu
Q4_Cauda_Longa,35605650,440508,CLEC4GP1,sobreviveu,,
Q4_Cauda_Longa,25411163,100506444,,descarte_nao_verificavel,,
Q4_Cauda_Longa,36346578,100506436,SPAG5-AS1,descarte_b_no_abstract,SPAG5-AS1,Long Non-coding RNA SPAG5-AS1 Attenuates Diabetic Retinal Vascular Dy
Q4_Cauda_Longa,36284435,692214,HBII-82; SNORD111,sobreviveu,,
Q4_Cauda_Longa,37955780,100874016,LncFASA; SYNPR-AS1,descarte_b_no_abstract,LncFASA,LncFASA promotes cancer ferroptosis via modulat
Q4_Cauda_Longa,26990986,220885,LAMR1P15; LAMRL5; RPSAP15,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36660950,100302148,MIR1263; MIRN1263; hsa-mir-1263,sobreviveu,,
Q4_Cauda_Longa,11821432,317751,MEST-AS1; MEST-IT1; MESTIT1; NCRNA00040,sobreviveu,,
Q4_Cauda_Longa,3103603,28809,IGLV3-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11713263,125168,,sobreviveu,,
Q4_Cauda_Longa,3922855,28395,IGHV4-34,descarte_a_fora_abstract,,
Q4_Cauda_Longa,18602769,389633,FAM90A25P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38065939,105369635,MIR200CHG; U47924.27,descarte_b_no_abstract,MIR200CHG,LncRNA MIR200CHG inhibits EMT in gastric cancer by stabi
Q4_Cauda_Longa,28367099,125775239,LNCHR1; lncHR1,descarte_b_no_abstract,lncHR1,"entified a novel human specific lncRNA, lncHR1, as a negative regulator of SREBP-1c ex"
Q4_Cauda_Longa,26800519,100506688,LINC02982,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35081869,100302219,MIR1245; MIR1245A; MIRN1245; hsa-mir-1245,sobreviveu,,
Q4_Cauda_Longa,34767727,100506994,PTPRG-AS1,sobreviveu,,
Q4_Cauda_Longa,8852668,4387,,sobreviveu,,
Q4_Cauda_Longa,32964971,100506080,HMGA1P4,sobreviveu,,
Q4_Cauda_Longa,28123636,100505771,MHENCR,descarte_b_no_abstract,MHENCR,Long noncoding RNA MHENCR promotes melanoma progression via regul
Q4_Cauda_Longa,32240638,104457406,LINC02595; Lnc-Ang362; MIR222HG,descarte_b_no_abstract,Lnc-Ang362,Lnc-Ang362 is a pro-fibrotic long non-coding RNA p
Q4_Cauda_Longa,26926603,339768,ESPNL; FLJ42568,descarte_b_no_abstract,ESPNL,". Furthermore, we show that espin-like (ESPNL), primarily present in developing stere"
Q4_Cauda_Longa,12671736,731716,PRKRAP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,40210679,26855,RNU2-2; RNU2-2P; RNU2B; U2,sobreviveu,,
Q4_Cauda_Longa,8565703,100287735,,sobreviveu,,
Q4_Cauda_Longa,17086198,106029238,,descarte_nao_verificavel,,
Q4_Cauda_Longa,9205111,171423,GRP58P; PDIA3P; PDIA3P1,sobreviveu,,
Q4_Cauda_Longa,28660502,100126304,MIR891B; MIRN891B; hsa-mir-891b,sobreviveu,,
Q4_Cauda_Longa,33982765,693220,MIR635; MIRN635; hsa-mir-635,sobreviveu,,
Q4_Cauda_Longa,10812081,56286,DAD-R; DAD1L; DAD1P1,sobreviveu,,
Q4_Cauda_Longa,29974883,728132,TSPY9; TSPY9P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30082910,348094,ANKDD1A; FLJ25870,sobreviveu,,
Q4_Cauda_Longa,27911315,100422826,MIR4274; hsa-mir-4274,sobreviveu,,
Q4_Cauda_Longa,18154640,286043,MRPS18CP2,sobreviveu,,
Q4_Cauda_Longa,21460840,643680,MS4A4E,sobreviveu,,
Q4_Cauda_Longa,27683121,285456,FLJ37673; RP11-462C24.1; RPL34-AS1; RPL34-DT,sobreviveu,,
Q4_Cauda_Longa,25238782,109280162,FRA10A,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31358735,100190940,LINC02418,descarte_b_no_abstract,LINC02418,Long noncoding RNA LINC02418 regulates MELK expression by acting as 
Q4_Cauda_Longa,26016667,111089947,,descarte_nao_verificavel,,
Q4_Cauda_Longa,34007244,102465524,MIR6869; hsa-mir-6869,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16517731,6960,TCRBV11O; TCRBV11S2O; TCRBV25S2; TRBV25/OR9-2; TRBV25OR9-2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21909109,643909,SPDYE9; SPDYE9P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37498069,641364,ENST00000512786; SLC7A11-AS1,descarte_b_no_abstract,SLC7A11-AS1,LncRNA SLC7A11-AS1 promotes the progression of hepatocellu
Q4_Cauda_Longa,20190752,441915,SLC25A38P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,10453739,10789,NUDCP2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32329849,387978,C14orf23; LINC01551,sobreviveu,,
Q4_Cauda_Longa,19197348,283440,CACNA1C-AS1; CACNA1C-AS2; ITFG2-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22126752,641339,MRX92; ZNF673B; ZNF674,sobreviveu,,
Q4_Cauda_Longa,15716091,203430,FLJ38865; Mar3; Mart3; RTL3; SIRH9; ZCCHC5; ZHC5,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30203366,219428,OR4C16,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22247754,23359,ENTREP2; FAM189A1; KIAA0574; TMEM228,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36635268,103344929,BGL3; BGLT3; LINC01083; lncRNA-BGL3,sobreviveu,,
Q4_Cauda_Longa,36825759,100616434,MIR4755; hsa-mir-4755,descarte_a_fora_abstract,,
Q4_Cauda_Longa,18606680,28922,IGKV2-26,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16328886,100130958,MRP2; SYCE1L,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1985270,7502,XIC,descarte_b_no_abstract,XIC, existence of an X-inactivation centre (XIC) required in cis for inactivation to oc
Q4_Cauda_Longa,28041957,100861550,HI-LNC71; PDX1-AS1; PLUT; PLUTO,sobreviveu,,
Q4_Cauda_Longa,17588759,653544,DUX4L6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33037865,100289410,MCF2L-AS1,sobreviveu,,
Q4_Cauda_Longa,26393913,105376036,LINC01627; RP11-397D12.4,sobreviveu,,
Q4_Cauda_Longa,28879717,111216284,BNC2-AS1; RP11-62F24.2,descarte_b_no_abstract,RP11-62F24.2,reased Expression of Long Noncoding RNA RP11-62F24.2 in Gastric Cancer and Its Clinical Sign
Q4_Cauda_Longa,27023521,340900,EBLN1,sobreviveu,,
Q4_Cauda_Longa,9827627,2112,,sobreviveu,,
Q4_Cauda_Longa,10575211,7845,LIS2; PAFAH1B1P1; PAFAH1P1,sobreviveu,,
